gene_id	Ex	In	Pro
BAALC	0.638418079096045	0.541666666666667	0.577557755775578
BABAM1	0.985477178423237	1	1
BABAM2	0.796296296296296	1	0.931034482758621
BACE1	1	NA	0.416666666666667
BACH1	0.45360824742268	0.95	0.408333333333333
BAG2	0.181818181818182	NA	1
BAG3	1	NA	0.666666666666667
BAG4	1	1	0.285714285714286
BAG5	0.27047619047619	0.2	0.317073170731707
BAIAP2	0.472222222222222	1	0.948717948717949
BAIAP2-DT	0.534050179211469	NA	0.622222222222222
BANP	0.959459459459459	0.5	1
BARD1	0.416666666666667	0.75	0.486111111111111
BASP1-AS1	0.384615384615385	0	1
BAZ1A	0.40406976744186	0.336309523809524	0.442475124378109
BAZ1B	0.434232026143791	0.4375	0.4765625
BAZ2A	0.701986754966887	0.717948717948718	0.8
BAZ2B	0.501246105919003	0.0888888888888889	0.556386292834891
BBIP1	0.633522727272727	0.522727272727273	0.582236842105263
BBS1	0.975609756097561	NA	0.6875
BBS10	0.142857142857143	NA	0.578947368421053
BBS12	0.657142857142857	0	0
BBS2	0.662383177570093	0.78125	0.824292452830189
BBS4	0.533707865168539	0.5	0.611842105263158
BBS7	0.503865979381443	0.625	0.34375
BBX	0.520356234096692	0.466666666666667	0.50187265917603
BCAN	0.25	NA	0.902097902097902
BCAP29	0.443738080101716	NA	0.344294003868472
BCAR3	0	NA	0.28
BCAS2	0.748355263157895	0.806818181818182	0.790268456375839
BCCIP	0.36969696969697	0.346320346320346	0.462470862470862
BCHE	0.8	0.5	0.7
BCKDHB	0.533333333333333	NA	1
BCL10	0.535928143712575	0.205882352941176	0.38135593220339
BCL11A	0.681460933888118	0.714285714285714	0.790273556231003
BCL11B	0.40625	NA	0.6
BCL2	0.791666666666667	NA	0.3
BCL2L13	0.486413043478261	0.9	0.59765625
BCL2L2	0.510204081632653	NA	0.875
BCL7A	0.911111111111111	1	0.5
BCL7B	0.961748633879781	1	0.971153846153846
BCL7C	0.141025641025641	0.0714285714285714	0
BCL9	0.545454545454545	NA	NA
BCLAF1	0.427690658088728	0.503968253968254	0.424402250351617
BCLAF3	0.183673469387755	0.206896551724138	0.327272727272727
BCOR	0.0508474576271186	0	0
BCR	0.185185185185185	NA	0
BDH1	0.557377049180328	NA	0.829787234042553
BDH2	0	NA	0.19047619047619
BDP1	0.385781206944062	0.293966623876765	0.289815447710185
BECN1	0.941860465116279	1	1
BEND5	0.672043010752688	0.817460317460317	0.765258215962441
BEND6	0.448275862068966	NA	0
BET1	0.777777777777778	1	0.933333333333333
BET1L	0.966666666666667	NA	1
BEX1	0.903109182935647	0.942857142857143	0.936111111111111
BEX3	0.987714987714988	0.947674418604651	0.983347210657785
BEX4	0.723903177004539	0.726744186046512	0.740248226950355
BFAR	0.350378787878788	0.229166666666667	0.367816091954023
BHLHB9	0.590277777777778	NA	0.433333333333333
BHLHE22	0.647058823529412	NA	NA
BICD1	0.474588152821591	0.555555555555556	0.434444444444444
BID	0.204326923076923	0.1	0.304347826086957
BIRC2	0.699248120300752	0.342857142857143	0.729591836734694
BIRC5	0.733333333333333	NA	0.554098360655738
BIRC6	0.262404580152672	0.25	0.325
BIVM	0.558823529411765	NA	0.55
BIVM-ERCC5	0.545454545454546	0.3	0.46
BLM	0.5	0	0.5
BLMH	0.922222222222222	1	0.927710843373494
BLOC1S1	0.978461538461538	1	0.966292134831461
BLOC1S2	0.407194244604317	0.238095238095238	0.306024096385542
BLOC1S5	0.333333333333333	NA	0.352941176470588
BLOC1S6	0.730182926829268	0.625	0.763888888888889
BLVRA	0.914560770156438	1	0.942922374429224
BLZF1	0.55	0.0833333333333333	0.4
BMERB1	0.639370078740157	0.558974358974359	0.759649122807018
BMI1	0.224489795918367	0.461538461538462	0.516666666666667
BMP2K	0.106060606060606	NA	0.454545454545455
BMP7	0.15	0	0.345864661654135
BMPR1A	0.723404255319149	1	0.956730769230769
BMPR2	0.6	0.333333333333333	0.777777777777778
BMS1	0.449612403100775	0.722222222222222	0.603174603174603
BMS1P1	0.389705882352941	0.25	0.625
BMS1P2	0.722222222222222	0	0.1
BMS1P20	0.429123711340206	0.544117647058823	0.435
BMS1P4	0.941176470588235	0.166666666666667	NA
BMT2	0.922535211267606	0	0.818181818181818
BNIP1	0.727272727272727	1	1
BNIP2	0.599033816425121	1	0.843137254901961
BNIP3	0.710045662100457	0.484375	0.643854748603352
BNIP3L	0.536666666666667	0.51	0.674157303370786
BOC	0.5	NA	0.375
BOD1	0.761565836298932	0.821428571428571	0.797752808988764
BOD1L1	0.573033707865168	0.402777777777778	0.555555555555556
BOLA2-SMG1P6	0.818627450980392	0.928571428571429	0.935064935064935
BOLA3-AS1	0.503289473684211	0.607142857142857	0.289473684210526
BORA	NA	NA	0.709677419354839
BORCS5	0.65625	0.25	0.337837837837838
BORCS7	0.447916666666667	0.6875	0.413934426229508
BPGM	0.909090909090909	1	0.902439024390244
BPHL	0.65	0.75	0.5
BPNT1	0.5	0.416666666666667	0.476744186046512
BPTF	0.466507494362648	0.554865424430642	0.402955665024631
BRAF	0.396666666666667	0.4	0.65
BRAP	0.522988505747126	0.175	0.53125
BRCA1	NA	NA	0.543478260869565
BRCA2	NA	NA	0.5
BRCC3	0.387755102040816	0.428571428571429	0.449308755760369
BRD1	0.628019323671498	0.714285714285714	0.875968992248062
BRD2	0.720164609053498	0.714285714285714	0.856060606060606
BRD3	0.314645308924485	0.28125	0.303030303030303
BRD4	0.607142857142857	0.518518518518518	0.571929824561404
BRD7	0.623100303951368	0.185714285714286	0.458188153310104
BRD8	0.715651135005974	0.619047619047619	0.729437229437229
BRD9	0.663507109004739	0.551470588235294	0.76453488372093
BRI3	0.960629921259842	1	0.936507936507937
BRI3BP	0.142857142857143	NA	1
BRINP1	0.117021276595745	0.142857142857143	0
BRINP2	0.944444444444444	0.416666666666667	0
BRIP1	NA	NA	0.7
BRIX1	0.616751269035533	0.875	0.594890510948905
BRK1	0.14176245210728	0.106060606060606	0.177121771217712
BRMS1	0.955696202531646	1	0.956989247311828
BRMS1L	0.810344827586207	0.75	0.55
BROX	0.551724137931034	0.75	0.75
BRPF1	0.764705882352941	NA	0.333333333333333
BRWD1	0.464462809917355	0.552706552706553	0.537878787878788
BRWD3	0.352272727272727	0.257142857142857	0.285714285714286
BSDC1	0.867647058823529	0.888888888888889	0.566666666666667
BSG	0.928211586901763	0.975609756097561	0.969278033794163
BTAF1	0.415254237288136	0.25	0.227272727272727
BTBD1	0.782456140350877	0.833333333333333	0.682291666666667
BTBD10	0.65234375	0.5	0.627272727272727
BTBD17	1	NA	0.931506849315068
BTBD3	0.3125	1	0.4375
BTBD8	0.5703125	0.404761904761905	0.423913043478261
BTD	0.666666666666667	NA	0.434782608695652
BTF3L4	0.451977401129944	0.396551724137931	0.435483870967742
BTG1	0.93681917211329	0.923076923076923	0.929372197309417
BTG2	0.333333333333333	1	0.828703703703704
BTG3	0.855555555555556	1	0.909556313993174
BTN2A1	0.599439775910364	0.642857142857143	0.476666666666667
BTN2A2	0.333333333333333	1	0.0666666666666667
BTN3A1	0.338308457711443	NA	0.533333333333333
BTRC	0.456185567010309	0.545454545454545	0.54
BUB1	0.0476190476190476	NA	0.283035714285714
BUB1B	0.488095238095238	NA	0.563106796116505
BUB3	0.67039586919105	0.294117647058823	0.749666221628838
BUD23	0.964539007092199	1	1
BUD31	0.880658436213992	1	0.95045045045045
BZW1	0.610647482014388	0.680487804878049	0.680981595092024
BZW2	0.84474123539232	0.9375	0.883152173913043
C10orf82	0.4	NA	0
C10orf88	0.680851063829787	0.333333333333333	0.678571428571428
C11orf24	0.719047619047619	0.5	0.75
C11orf49	0.955865272938444	1	0.978723404255319
C11orf54	0.579514824797844	0.663865546218487	0.616071428571429
C11orf58	0.610274298398605	0.633699633699634	0.594851994851995
C11orf80	0.76544502617801	0.6	0.796153846153846
C12orf29	0.596899224806202	0.333333333333333	0.304347826086956
C12orf4	0.635593220338983	0.583333333333333	0.375
C12orf43	0.375	0.222222222222222	0.245874587458746
C12orf45	0.947826086956522	1	0.959183673469388
C12orf65	0.59070796460177	1	0.469444444444444
C12orf73	0.498866213151927	0.592592592592593	0.30952380952381
C12orf75	0.640350877192982	0.666666666666667	0.670833333333333
C12orf76	0.909677419354839	1	0.837837837837838
C14orf119	0.647619047619048	0.384615384615385	0.380165289256198
C14orf132	0.886363636363636	1	0.357142857142857
C14orf93	0.788888888888889	NA	0.583333333333333
C15orf40	0.231481481481481	NA	0.388888888888889
C15orf41	0.892857142857143	NA	0.5
C15orf61	0.509615384615385	0.5	0.5
C16orf70	0.47008547008547	0.4	0.545454545454545
C16orf72	0.596774193548387	NA	1
C16orf87	0.534770889487871	0.605911330049261	0.512244897959184
C17orf75	0.618852459016393	0.583333333333333	0.642857142857143
C17orf80	0.44811320754717	1	0.587121212121212
C17orf97	0.111111111111111	0	0.444444444444444
C18orf21	0.842307692307692	0.833333333333333	0.619047619047619
C18orf54	1	1	0
C19orf12	0.672131147540984	0.411764705882353	0.604651162790698
C19orf25	0.51219512195122	0.75	0.507575757575758
C19orf57	0.362962962962963	0.208333333333333	0.598290598290598
C1D	0.791208791208791	0.8125	0.729166666666667
C1GALT1	0.478723404255319	0	0.377777777777778
C1GALT1C1	0.463768115942029	NA	0.458333333333333
C1QBP	0.955536912751678	0.976190476190476	0.940239043824701
C1QTNF4	0.977848101265823	1	NA
C1orf109	0.484375	NA	0.704545454545454
C1orf112	0.5	NA	0.5
C1orf115	0.672131147540984	NA	NA
C1orf131	0.596428571428571	0.581818181818182	0.6325
C1orf198	0.789473684210526	1	0.916666666666667
C1orf21	0.458333333333333	0.552941176470588	0.452830188679245
C1orf35	0.398550724637681	0.2	0.446969696969697
C1orf43	0.967213114754098	1	1
C1orf52	0.468607305936073	0.537037037037037	0.415123456790123
C1orf56	0.777777777777778	NA	1
C1orf61	0.958491361146228	0.905701754385965	0.969464453492014
C20orf194	0.636363636363636	0	0.25
C20orf96	0.833333333333333	0.285714285714286	0.771428571428571
C21orf91	0.0555555555555556	0	0.71875
C22orf39	0.668508287292818	0.805882352941176	0.776744186046512
C2CD5	0.7	0.680555555555555	0.602272727272727
C2orf27A	0.2	0.666666666666667	0.5
C2orf49	0.422619047619048	0.138888888888889	0.345238095238095
C2orf69	0.417098445595855	0.416666666666667	0.640151515151515
C2orf74	0.706666666666667	0	0.663793103448276
C2orf80	0.694444444444444	NA	1
C3orf14	0.44270462633452	0.4	0.425882352941176
C3orf33	0.579710144927536	1	0.764705882352941
C3orf38	0.627659574468085	0.833333333333333	0.560606060606061
C3orf62	0.333333333333333	NA	0
C4orf3	0.495073891625616	0.619047619047619	0.244131455399061
C4orf46	0.857142857142857	NA	0.851851851851852
C5orf15	0.982758620689655	1	0.967741935483871
C5orf24	0.242922374429224	0.119047619047619	0.291164658634538
C5orf34	0	NA	1
C5orf51	0.3	0	0.375
C5orf63	0.411764705882353	1	1
C6orf62	0.537037037037037	NA	0.58974358974359
C6orf89	0.335365853658537	0.208333333333333	0.48943661971831
C7orf26	0.671929824561404	0.9	0.640776699029126
C7orf50	0.515695067264574	0.5	0.485401459854015
C8orf33	0.302325581395349	0.407407407407407	0.240740740740741
C8orf34	0.490909090909091	NA	0.5
C8orf37	0	NA	0.625
C8orf44	0.8	0.666666666666667	1
C8orf76	0.790123456790123	0.181818181818182	0.733333333333333
C8orf88	0	NA	0.333333333333333
C9orf129	0.681818181818182	NA	0.730769230769231
C9orf40	0.388888888888889	NA	0.103448275862069
C9orf64	0.636363636363636	1	0.909090909090909
C9orf72	0.664583333333333	0.25	0.735897435897436
C9orf78	0.529661016949153	0.652439024390244	0.543055555555556
C9orf85	0.640625	0.3	0.4375
CA12	0.0746268656716418	NA	0.106666666666667
CA5BP1	0.61025641025641	0.333333333333333	0.717948717948718
CA5BP1-CA5B	0.607407407407407	0	0.833333333333333
CAAP1	0.55	0.6	0.338461538461538
CAB39	0.72877358490566	0.867647058823529	0.743951612903226
CAB39L	0.687878787878788	0.5	0.6
CABIN1	0.941176470588235	NA	0
CABYR	0.716981132075472	NA	1
CACFD1	0.963709677419355	0.90625	0.956521739130435
CACNA1E	0.230769230769231	NA	NA
CACNA2D1	0.533827618164968	NA	0.370967741935484
CACNG2	0.666666666666667	NA	0.666666666666667
CACNG7	0.695945945945946	0.666666666666667	0.5
CACUL1	0.461538461538462	NA	0.5
CACYBP	0.472566371681416	0.483720930232558	0.486315789473684
CADM1	0.391902071563089	0.345029239766082	0.424364123159304
CADM2	0.446376811594203	0.8	0.555555555555556
CADM3	0.141656158049601	0.157894736842105	0.108187134502924
CADM4	0.890675241157556	0.923809523809524	0.801754385964912
CADPS	1	0	0.75
CALB2	0.4	0.60093896713615	0.5
CALCOCO1	0.765086206896552	0.733333333333333	0.825842696629214
CALCOCO2	0.777777777777778	1	0.707547169811321
CALD1	0.39320987654321	0.296296296296296	0.332774986041318
CALM1	0.645384013097018	0.628571428571429	0.704954454565652
CALM2	0.41835546238062	0.423357664233577	0.421013779527559
CALM3	0.820649850363403	0.841176470588235	0.69683908045977
CALML4	0.2	NA	1
CALR	0.755863539445629	0.761904761904762	0.796583850931677
CALU	0.346666666666667	0.291666666666667	0.546296296296296
CAMK1	0.909090909090909	1	1
CAMK1D	0.148148148148148	0.606060606060606	0.242424242424242
CAMK2B	0.181132075471698	NA	0.5
CAMK2D	0.44047619047619	NA	0.555555555555556
CAMK2G	0.714285714285714	1	1
CAMK2N1	0.468208092485549	0.378787878787879	0.402173913043478
CAMK4	0.415362035225049	NA	0.449579831932773
CAMKK1	0.714285714285714	NA	NA
CAMKK2	0.674242424242424	0.642857142857143	0.423076923076923
CAMLG	0.963480963480963	0.943089430894309	0.983870967741935
CAMSAP1	0.461538461538462	NA	0.5
CAMSAP2	0.423857868020305	0.442105263157895	0.251612903225806
CAMTA1	0.254564983888292	0.422857142857143	0.0512422360248447
CAMTA2	0.8	NA	0.692307692307692
CAND1	0.59029484029484	0.581818181818182	0.60019550342131
CANT1	0.341040462427746	0.8	0.405263157894737
CANX	0.44165977065847	0.489304812834225	0.452117615322363
CAP1	0.946327683615819	1	0.948717948717949
CAP2	0.855958549222798	0.4	0.715384615384615
CAPG	0.954545454545455	NA	0.962962962962963
CAPN10	1	1	0.666666666666667
CAPN7	0.628235294117647	0	0.603508771929824
CAPRIN1	0.538307383998767	0.608391608391608	0.592353754030401
CAPRIN2	0.56989247311828	0	0.407407407407407
CAPZA1	0.747002398081535	0.444444444444444	0.786786786786787
CAPZA2	0.577922077922078	0.630434782608696	0.53930412371134
CAPZB	0.800435019032083	0.9	0.812629399585921
CARD8	0.555555555555555	0.333333333333333	0.453333333333333
CARF	0.472222222222222	0	0.233333333333333
CARHSP1	0.441860465116279	0.731707317073171	0.358669833729216
CARMIL1	0	1	0.4
CARMIL3	0.897058823529412	NA	1
CARNMT1	0.579545454545455	0	0.736111111111111
CARS1	0.491452991452991	0.388888888888889	0.467661691542289
CARS2	0.906666666666667	1	0.9375
CASC15	0.63231850117096	0.571428571428571	0.482142857142857
CASC3	0.409638554216867	0.413461538461538	0.329457364341085
CASC4	0.460674157303371	0.181818181818182	0.474683544303797
CASD1	0.37890625	0.25	0.371212121212121
CASK	0.509803921568627	0.125	0.298387096774194
CASP3	0.802352941176471	0.885714285714286	0.901149425287356
CASP6	0.688888888888889	0.857142857142857	0.529411764705882
CASP8AP2	0.370629370629371	0.317460317460317	0.400548696844993
CAST	0.533333333333333	1	0.571428571428571
CASTOR3	0.771034482758621	0.8	0.532
CAT	0.413333333333333	0	0.61864406779661
CBFA2T2	0.370488322717622	0.555555555555555	0.386792452830189
CBFA2T3	0.625	0.25	0.5
CBFB	0.795454545454545	NA	1
CBL	0.428571428571429	0.5	0.303571428571429
CBLL1	0.478915662650602	0.678571428571428	0.636363636363636
CBLN1	0.266666666666667	NA	NA
CBR4	0.61046511627907	0.85	0.713414634146342
CBS	0.91304347826087	1	1
CBSL	0.981481481481482	NA	0.96
CBWD1	0.577307466196355	0	0.635416666666667
CBWD2	0.703571428571429	0.142857142857143	0.721488595438175
CBWD3	0.453947368421053	NA	0.380208333333333
CBWD5	0.533950617283951	0.783333333333333	0.505952380952381
CBWD6	0.525252525252525	0.333333333333333	0.481481481481481
CBX1	0.86008353221957	0.809782608695652	0.851671309192201
CBX2	0.333333333333333	0.166666666666667	0.603448275862069
CBX3	0.456922368117945	0.541666666666667	0.492087042532146
CBX5	0.581056466302368	0.504873294346978	0.640826873385013
CBX8	0.360655737704918	0.393939393939394	0.25
CC2D2A	0.586206896551724	0.666666666666667	0.365714285714286
CCAR1	0.322821576763485	0.251851851851852	0.255797101449275
CCAR2	0.776942355889724	0.851851851851852	0.875706214689266
CCBE1	0.545454545454545	NA	NA
CCDC112	0.437008978675645	0.325619834710744	0.48810250152532
CCDC115	0.743975903614458	1	0.978723404255319
CCDC117	0.474747474747475	0.566666666666667	0.571428571428571
CCDC12	0.926829268292683	0.875	0.918604651162791
CCDC122	0.125	NA	0.642857142857143
CCDC125	0.625	NA	0.382352941176471
CCDC126	0.80952380952381	1	0.951219512195122
CCDC127	0.51219512195122	0.333333333333333	0.58974358974359
CCDC130	0.868794326241135	1	0.781893004115226
CCDC136	0.709677419354839	0	0.16304347826087
CCDC137	0.256410256410256	0.571428571428571	0.181818181818182
CCDC138	0.43010752688172	0.74375	0.41796875
CCDC14	0.615335051546392	0.707386363636364	0.598907766990291
CCDC142	0.5	0	1
CCDC144A	0.677777777777778	NA	0.0833333333333333
CCDC144B	0.495223730517848	0.149305555555556	0.339869281045752
CCDC144CP	0.606060606060606	0.25	0.589285714285714
CCDC144NL	0.3125	NA	NA
CCDC152	0.458536585365854	0.341666666666667	0.42875
CCDC157	0.537634408602151	NA	0.231884057971014
CCDC171	0.521917808219178	0.542857142857143	0.325925925925926
CCDC173	0.285714285714286	NA	0.65
CCDC174	0.661333333333333	0.4	0.648
CCDC18	0.0666666666666667	1	0.291666666666667
CCDC181	0.692307692307692	NA	0.681159420289855
CCDC183	0.447368421052632	NA	0
CCDC186	0.534090909090909	0.555555555555556	0.34375
CCDC25	0.432352941176471	0.6	0.503968253968254
CCDC3	0.35	NA	NA
CCDC30	0.416666666666667	NA	0.444444444444444
CCDC32	0.1	0.1	0.277777777777778
CCDC34	0.643162393162393	0.976190476190476	0.619565217391304
CCDC40	0.52	NA	1
CCDC43	0.75	NA	1
CCDC47	0.406432748538012	0.431372549019608	0.396396396396396
CCDC50	0.240466101694915	0.193023255813953	0.222093023255814
CCDC57	0.506493506493506	0.166666666666667	0.5
CCDC58	0.5	1	0.6640625
CCDC59	0.621804511278196	0.767857142857143	0.61561119293078
CCDC6	0.470238095238095	0.569444444444444	0.485294117647059
CCDC66	0.376923076923077	0.342105263157895	0.495522388059702
CCDC77	0.727272727272727	NA	0.766666666666667
CCDC82	0.560592592592593	0.696476964769648	0.554507337526206
CCDC84	0.490384615384615	0.25	0.703125
CCDC88A	0.367802885229159	0.356907119283357	0.362035225048924
CCDC88C	0.337936046511628	0.25	0.402671755725191
CCDC90B	0.583910700538876	0.645833333333333	0.598958333333333
CCDC91	0.476666666666667	0.444444444444444	0.484276729559748
CCDC92	0.525	0.2	0.735294117647059
CCDC93	0.518991282689913	0.748917748917749	0.503685503685504
CCL4L2	0	NA	0.333333333333333
CCN1	1	NA	0.988053758088601
CCNA2	1	NA	0.698795180722892
CCNB1	0.306451612903226	0.75	0.542944785276074
CCNB1IP1	0.880102040816326	1	0.870503597122302
CCNC	0.916149068322981	1	0.905172413793103
CCND1	NA	NA	0.6
CCND2	0.391735188699136	0.391812865497076	0.45414364640884
CCNF	0.290322580645161	NA	0.694444444444444
CCNG1	0.832317073170732	0.333333333333333	0.672857142857143
CCNG2	0.871217712177122	0.742857142857143	0.922340425531915
CCNH	0.521316379955123	0.428571428571429	0.462068965517241
CCNI	0.539913159652639	0.548611111111111	0.56
CCNJ	0.536458333333333	0.625	0.611111111111111
CCNK	0.364197530864197	0.6	0.587301587301587
CCNL1	0.581896551724138	0.686813186813187	0.56819650937298
CCNL2	0.538405797101449	0.623188405797101	0.52962962962963
CCNT1	0.625	1	0.523809523809524
CCNT2	0.566759002770083	0.524137931034483	0.572619047619048
CCNYL1	0.821428571428571	NA	0.115384615384615
CCP110	0.414451261077028	0.419753086419753	0.499508357915438
CCPG1	0.166666666666667	NA	0.875
CCS	0.961352657004831	0.794117647058824	1
CCSAP	0.535836177474403	0.306818181818182	0.542105263157895
CCSER1	0.201923076923077	0.5	NA
CCSER2	0.435897435897436	0.534090909090909	0.525
CCT2	0.874024526198439	0.902439024390244	0.914285714285714
CCT3	0.851755526657997	0.9	0.914003044140031
CCT4	0.525092936802974	0.548275862068966	0.547874306839187
CCT5	0.51559934318555	0.553030303030303	0.534246575342466
CCT6A	0.605990783410138	0.714285714285714	0.588260681916271
CCT6P1	0.209876543209877	0.25	0.230769230769231
CCT6P3	0.463768115942029	0.416666666666667	0.377777777777778
CCT8	0.808385579937304	0.702127659574468	0.773388773388773
CCZ1	0.9875	0.833333333333333	1
CCZ1B	0.967741935483871	0.714285714285714	0.951923076923077
CD164	0.9375	NA	0.832214765100671
CD200	0.770022883295194	0.857142857142857	0.94
CD24	0.97736516357206	0.97244094488189	0.972769953051643
CD27-AS1	0.361344537815126	0.481481481481481	0.470588235294118
CD2AP	0.422222222222222	NA	0.5
CD2BP2	0.330769230769231	0.571428571428571	0.390625
CD320	0.948148148148148	1	1
CD3EAP	0.676470588235294	NA	0.416666666666667
CD46	0.57051282051282	0.444444444444444	0.572916666666667
CD47	0.504081632653061	0.75	0.574311926605505
CD58	1	NA	0.829268292682927
CD59	0.305555555555556	0	0.375
